,filmName,author,date,opinion,text
175,Девушки бывают разные,272858,18 октября 2019 | 10:38,0,Знаете  бывают случаи в жизни каждого человека  когда у него случается расстройство желудка  Очевидно  что у Андреасяна был небольшой запас активированного угля  который помог ему пережить экзистенциальный кризис  связанный с тем  что он перестанет снимать свои  суперкомедии   В данном случае под экзистенциальным кризисом я подразумеваю отрезок времени  когда он снял  Землетрясение  и  Непрощенного    фильмы  которыми пытался доказать  что чего то стоит в мире режиссуры  мне оба фильма понравились  но вовсе не потому что их снял Сарик  а своими историями   скрывать не буду   писал на них положительные отзывы   На зачем  Зачем продолжать снимать вот такой ширпотреб как  Девушки бывают разные       Ноль оригинальности в плане сюжета сходу вызывает отторжение у зрителя  Это не то чтобы  где то уже было   это уже не интересно  банально и глупо  История с переодеванием мужчин в женщин стара как и мир и отмечена на протяжении многих десятилетий  И здесь вспоминается не только классическая комедия  В джазе только девушки   Ставшие не менее классическими фильмы  Тутси  С Дастином Хоффманом   Мисс Даутфайр  от мастера семейных комедий Криса Коламбуса с Робином Уильямсом  естественно советская комедия  Здравствуйте  я ваша тетя   с Александром Калягиным  А ведь еще были сериалы  Твин Пикс  и  Закадычные друзья   где соответственно Дэвид Духовны и Том Хэнкс играли женщин  был Курт Рассел в роли стриптизерши в боевике Кончаловского  Танго и Кэш   был Шварценеггер в роли беременного мужчины в фильме  Джуниор   где он также прятался под женским платьем  был в конце концов Мартин Лоуренс в  Доме большой мамочки  и еще множество актеров побывавших в женском образе  Тот же Роберт Дауни младший в  Шерлоке Холмсе  или Василий Ливанов в советском  Шерлоке      Андреасян уже использовал фишку с переодеванием  когда в 2011 году адаптировал американского  Джуниора  и снял в роли мужика в положении Дмитрия Дюжева в фильме  Беременный   А ведь не так давно вышла и еще одна недокомедия российского производства    В спорте только девушки   где также главные герои   ребята в женских нарядах  Словом   оригинальности и впрямь на нуле  что также можно сказать и о названиях фильмов Андреасяна  снятых и спродюсированных им    Все о мужчинах    Женщины против мужчин    Что творят мужчины     Что творят мужчины  2    Мужчина с гарантией  и теперь  Девушки бывают разные      История  обыгранная в новом  шедевре  от Сарика    это еще один повод усомниться в оригинальности автора  Три мужика едут на отдых  Да ладно бы в Крым   как никак туда дорога открыта и там можно отвязно провести время  Нет  Наши ребята отправляются в Мексику  поближе не нашлось местечка   где ведут себя как типичное русское быдло  умеющее отдыхать только одним способом   с крепкими напитками и до потери пульса да так  чтобы не помнить  что произошло прошлой ночью  чувствуете  да  пахнуло  Мальчишником в Вегасе    Актерская игра  если под ней подразумевать пьяные кривляния главных героев    на нуле  Тупые лица  не обремененные интеллектом   это про тех  кому суждено было сыграть переодетых в женщин мужчин  Нагиев   на своем типично туповатом уровне без возможности реабилитироваться и искупить свое участие в таких проектах кровью  Сама ситуация  закрутившаяся вокруг петуха   детский лепет из песочницы  пытающийся показать  что даже из за незначительного косяка можно нажить крупные неприятности   бред сивой кобылы  Если хотите посмотреть кино про крупные проблемы у парня  который волею судьбы попал на крючок одному мафиози   посмотрите фильм  Мексиканец  с Брэдом Питтом и Джулией Робертс в главных ролях  А  Девушки бывают разные    просто мрак  Тихий ужас     Режиссеру показалось мало содрать идеи с уже реализованных замыслов других авторов  он еще и умудрился впихнуть в свой  сценарий  слова из тарантиновских  Бешеных псов   Точнее не какую то фразу из фильма  а слова из песни  прозвучавшей в фильме  Речь идет о песни в исполнении  Blue Swede     Hooked On a Feeling   где в самом начале звучат странные  но забавные слова    Уга   чака  уга   уга   уга   чака  уга   уга   уга   чака   Здесь они используются как бредовый лепет пьяных героев  проводящих ритуал жертвоприношения на пляже  Черт возьми  ну неужели нельзя придумать самим какую то фразу  непонятную ни для кого  но оригинальную   Почему нужно слизывать с уже готового то  что можно придумать самому  Почему в фильме  Управление гневом  с Джеком Николсоном и Адамом Сэндлером для релакса нужно произнести слова  Гус фраба   а в  Плохих парнях  герою Маритна Лоуренса советуют снимать напряжение словом   Уса а а а а      Почему режиссеры не воруют слова и цитаты друг у друга  а добавляют что то свое   Откуда у наших киношников эта тяга к бездарности и халтуре   Почему зритель вынужден видеть жирного мужика  переодетого в женщину с восковыми полосками по всему телу и понимать  что эта ситуация с эпиляцией уже была показана в  Сорокалетнем девственнике  и в комедии с Мэлом Гибсоном  Что хотят женщины   а здесь оказывается жалкой пародией и подобием      Очень грустно осознавать  что по мнению отечественных киноделов весь сок отечественных комедий заключается в алкоголе и пьяном угаре и вытекающем из этого сочетания быдле  И грустно видеть  как вот такое  кино  собирает за неделю проката 50 миллионов рублей  тем самым оправдывая свое появление на свет и давая толчок  недорежиссерам  продолжать снимать ТАКОЕ  Но потребитель диктует спрос и пока в моде будут в сетке вещания телеканалы с сортирным юмором и реками жидкого стула в эфире  стремление посмотреть очередной  комедийный  трэш будет превалировать над желанием посмотреть действительно интересное кино     А ведь этот трэш сейчас идет по прокату с ошеломительной рекламной кампанией   о нем рассказывают те самые  звезды  с телеканалов с сортирным юмором  восхищаясь творением Сарика и почти вставая на колени перед режиссером  дабы отбить самый нижайший поклон  И этому фильму посвящены сюжеты на региональном телевидении в выпусках новостей  где с серьезным лицом журналисты и ведущие рассказывают о  зажигательной комедии   которая рвет кинозалы своим  юмором      Но  Во всем этом я вижу один пусть и небольшой  но плюс  Когда вот такое закисшее от пива быдло приходит на фильмы уровня  Джокера   считая  что получит удовольствие  но покидает зал на середине сеанса  а большинство смотрит фильм молча и проникается им до самых кончиков пяток  мне становится приятно   ведь действительно стоящее кино находит  отклик у зрителя     Впрочем  смотреть Вам  Свое мнение никому не навязываю     Приятного просмотра     1 из 10                             
176,Девушки бывают разные,191308,11 октября 2019 | 13:29,0,Как вы уже  наверное  догадались  перед нами очередное низкосортное кино Сарика  относящееся ко второй категории  До просмотра во мне теплилась надежда  что наш старый армянский знакомый хотя бы немного вырос как режиссер  Зря я надеялся  верил  ждал           В ленте наворовали идей из самых разных картин  Главную задумку стащили из                          4    если бы я мог поставить картине 0 баллов  то  не задумываясь ни на секунду  сделал бы это                                  
177,Девушки бывают разные,446511,11 октября 2019 | 12:26,1,Три закадычных друга следуют за своей мечтой   покататься на сёрфинге в Мексике  Прибыв на место  они  как и положено настоящим русским парням  отмечают своё прибытие на землю кактусов и текилы знатным кутежом  На утро  они осознают  что праздник приобрел немного другие масштабы и теперь они в заклятых врагах у криминального авторитета Хуана  Спасаясь от неминуемой смерти  ребята переодеваются в барышень и хотят выиграть денежный приз в турнире по сёрфингу  чтобы скрыться от мафиозного преследования  Но  жизнь вносит свои коррективы  и ситуация принимает совсем неожиданный поворот     Что ни говорите  а есть такие персонажи  на которые как ни посмотри   всегда поднимается настроение и обеспечен добрый и весёлый ржач  К таким персонажам я отношу Рому Попова и Владимира Яглыча  Когда они попадают в образ  то получается очень смешно  Попов  убойно несуразный недотёпа  и Яглыч  серьезный  но тупой качок  сумеют развеселить любого и тут у них это получилось вообще без напряга  Конечно же  ещё фильму добавляет много отличных комедийных баллов и то  что на подхвате у главных героев не только монстр комедийного жанра  как Нагиев  но и развесёлая молодежь в лице Сучкова  Власкина и Бербер     Главным же плюсом фильма является сама история  которая веселит по полной программе  Что может быть смешнее толстого человека  желающего поучаствовать в турнире по серфингу  Правильно  смешнее может быть только толстый человек  переодеты в купальник  который хочет поучаствовать в женском турнире по серфингу  Это тут получается очень смешно и совсем не чересчур  Юмор бьет в нужные места  совсем не хочется фейспалмить  а гэги  которые отлично создают на экране Попов и Нагиев  сумеют развеселить даже самого привередливого сноба     Конечно же  фильм напоминает местами и  В джазе только девушки  и  Дом большой мамочки   но он не повторяет тупо юмор оттуда  а откровенно стебется над своей  вторичностью   рождаю новые смешные шутки  Романтическая линия  которая появляется на наших глазах  не высосана из пальца  а гармонично ложится в канву  Наблюдать за переживаниями героев приятно и смешно     Женская половина героев тоже со своими самобытными характерами  которые дополняют юмор  даримый главными героями  и вводят зрителя в состояние настоящего драйва  которому вполне под силу победить осеннюю хандру и продлить немного лето     Фильм очень добрый  Советую отдаться по полной тому настроению  которое он создает  Мы веселились от души и вышли с сеанса с ощущением  что потратили время очень правильно   в приподнятом настроении и с большими планами на следующий отпуск     7 из 10                             
178,Девушки бывают разные,101127,10 октября 2019 | 16:42,1,Сколько мы видели фильмов о том  как мужчины переодеваются в женщин  а все равно эти истории всегда вызывают исключительный позитив  Когда то мы просто умирали от смеха  засматриваясь девушками  которые нашли себя в джазе  Затем на их место пришел Курт Рассел в знаменитой комедийной сцене боевика  Танго и Кэш   И даже наш доблестный Капитан Америка  Крис Эванс  в одном из фильмов ненадолго попытался нарядиться в женщину  Как ни крути  это весело  и вот на экраны выходят  Девушки бывают разные   И это кино  которое просто хочет нас повеселить     Героями фильма являются трое друзей  а именно Тюлень  Гошик и Фил  Ребята решили на время выбраться в Мексику и вдали от дома как следует отдохнуть  Естественно  без алкоголя на каникулах не обходится  и парни в беспамятстве совершают настоящую дичь  о которой  впрочем  на утро ничего не помнят  Но на их беду находится человек  который ошибок не прощает     Злостный криминальный авторитет Хуан не просто в шоке от того  Что вытворяли заезжие гости  а готов их разодрать на части  А все потому  что они куда то дели его ненаглядного петуха  Да да  именно самого настоящего пернатого  который был для Хуана очень дорог  Ещё и потому  Гуапо  петух    хранитель очень важной тайны  А так как вернуть пропажу прока что не представляется возможным  Тюленю  Гошику и Филу приходится пуститься в бега в женской одежде  И это гарантирует нам сразу кучу тематических шуток     Для меня  Девушки бывают разные  возможность взять и расслабиться  посмотреть фильм с интересными актерами и лишний раз ни о чем не задумываться  Сам сюжет может наигранный  но это вполне вписывается в законы жанра  зато очень позитивный  потому что его главной задачей является наши с вами улыбки     Классно было видеть в остро комедийной роли Дмитрия Нагиева  Он в последнее время ударился в драматизм  хотя я считаю  что вот такие откровенно веселые роли у него получаются лучше всего  Нагиев просто рожден играть ироничных криминальных воротил  и в этом фильме он тоже порадовал и дал вволю посмеяться  Роман  Тюлень  Попов из  Полицейского с Рублевке  тоже дал жару  про него вообще отдельное кино можно снять  комик натуральный     В общем   Девушки бывают разные    хорошая комедия без лишней претензии  Не самая новая сюжетная канва подана с огоньком  весело и без нравоучений  Смотришь  отдыхаешь  расслабляешься  выходишь в отличном настроении     7 из 10                             
179,Королевский корги,195414,07 августа 2019 | 20:45,0,Королева Елизавета II всегда любила корги  Собаки этой породы присутствовали во дворце с тех пор  как Елизавета стала правящим монархом в 1952 м  Хот королевские корги притягивали внимание общественности  впервые щенки стали героями фильма      Бельгийская анимационная студия nWave попытались рассказать об этом в своей анимационной ленте  То  что могло быть простым способом заработать  т е  милые щенки с вкраплениями атмосферы туманного Альбиона  стало чем то глупым  неприятным и  на мой взгляд  не особо подходящим для детей  Герои псы борются за престижную роль Top Dog а британской королевы  что  согласитесь  тяжело назвать добрым мессаджем  Добавьте сюда неприкрытые ссылки на  Бойцовский клуб  Финчера и в итоге получится неуместный винегрет     Итак  Рекс был главным любимчиком королевы  У Чарли  его заклятого врага  и  очевидно  тоже корги   свои планы  Рекс  ввиду интриг  оказывается потерянным на улицах Лондона  И это после участия героя в международном скандале с участием Трампа      его жены Мелании      и их собаки        которая нахваталась от хозяина сомнительным повадкам      Не то  чтобы  Королевский корги  был катастрофически плох  Дело в том  что многие идеи мультипликационного фильма чувствуются вялыми  особенно по сравнению с конкурентами   История игрушек    Король лев    Великий мышиный детектив   Это позор  поскольку видно  что у аниматоров и руки на месте  да и бюджет  пускай ограниченный  вовсе не копеечный  Сомнительное и глуповатое зрелище в основном безвредно  но вряд ли подходит для захватывающего семейного просмотра      3 из 10                             
180,Королевский корги,544797,20 июня 2019 | 17:03,1,Давненько собирался посмотреть этот мультфильм  ещё с момента его выхода  но сделал это только недавно  Я был в восторге  Посмотрев трейлер я подумал  что это пресный детский мультик  но из за моей преданной любви к корги я  обязан  был посмотреть сам мультфильм  В итоге  когда я дождался возможности глянуть фильм в онлайн кинотеатре  то разочарован не был     Сюжет предельно прост      Именно в этом таки самая большая проблема фильма   предсказуемость  Сюжет слишком прост  и сюжетные повороты более  чем наивны  Из минусов также отмечу странную любовную линию  Скажем так  не самую высоконравственную             Поначалу может показаться  что юмор второсортен  отчасти это так   но в целом обилие взрослых шуток очень приятно удивило  И пусть это шутки про секс и политику  завуалированно  разумеется  но не всегда   но это очень смешно  не в последнюю очередь от понимания  что это детский мультфильм с возрастным ограничением 6   Много иронии  сарказма  сатиры  что не может не радовать         Не каждый мультфильм  выходящий в мировой прокат позволит себе такое количество взрослого юмора и вообще в целом отсылок на взрослые вещи  Я иногда просто сидел с открытым ртом  наблюдая за происходящим  Это многого стоит         Несмотря на простой сюжет и слабую вторую половину мультфильма  он достаточно динамично и быстро развивается  что не даёт заскучать  Пусть сюжет и прост  но он подаётся быстро  легко и грамотно         8 из 10                             
181,Королевский корги,577837,19 июня 2019 | 00:55,0,Буду краток  так как описывать толком и нечего     Мультфильм  Королевский корги  мог бы быть как минимум умилительно веселым  занятным и лёгким  Вместо этого он пошлый как для совсем юной аудитории  так и запредельно глупый для более зрелого зрителя      Анимация как для 2019 го года выглядит деревянной  модели персонажей и животных выглядят отвратительно и словно бы родом из далёких  уже  нулевых      Появление Трампа возможно и вызовет улыбку  но разве что на пару секунд и не более  Отсылки к  Бойцовскому Клубу  выглядили крайне неуместно и плоскими  ровно как и пошлые сцены с женским персонажем корги в начале мультфильма  Для кого это было  Для какой целевой аудитории это было  Не хватало разве что эффекта замедленных пуль из  Матрицы  и тогда было бы вообще идеально и  остроумно      Сюжет банальный  предсказуемый и скучный  Персонажи все шаблонные и не удивят абсолютно ничем   ни характером  ни действиями  ни мотивами     Что хорошего в мультфильме  Наличие 1 милого корги  а во всем остальном   это низкокачественный мультфильм во всех отношениях и я бы никому не стал бы его рекомендовать  Лучше пересмотреть  Зверополис    Валл и  и т д  и насладится тем  во что талантливые люди действительно вкладывали силы  деньги и труд  А подобное творение  которое пытается выехать чисто за счёт миленьких  насколько это позволяла деревянная графика  собачек   оно того не стоит     4 из 10                             
182,Королевский корги,325529,02 апреля 2019 | 16:09,0,На мультфильм пошёл только потому  что этого хотела моя дама  Посмотрев трейлер   я сразу понимал на что иду  Не ждал вообще ничего от этой картины  даже наоборот  шёл с заниженными ожиданиями  В принципе  свою долю позитива я получил  и сказать  что это плохой мультфильм не могу  чего ожидал  то и получил      Из плюсов могу выделить только анимацию  Картинка приятная  цвета яркие и не кислотные при этом  Движения персонажей плавные      Отрицательных моментов в фильме довольно много     1  Скучный и банальный сюжет  Главный герой потерялся и теперь ему нужно вернуться домой  а по дороге у него много новых знакомств  Максимально скучный зачин      2  Персонажи  Практически все герои самовлюблённые и высокомерные включая и гл  героя   Наверное  всего пара персонажей найдется  к которым ты выражаешь симпатию  но при этом они максимально обычные шаблоны  Главному герою не хочется сопереживать     3 Юмор  Не было не одного достойного гэга или скетч сцены  Всё примитивно и местами очень пошло  особенно начало   Как ни странно  создатели умудрились в детский мультфильм запихнуть  клюкву  на президента США  совершенно ни к месту и бесталанно      В целом мультфильм посредственный и не стоит вашего внимания  но если уж вы его решили посмотреть  то не ждите ничего от него  и тогда  возможно  он понравится     6 из 10                             
183,Королевский корги,205757,31 марта 2019 | 15:37,1,Меня поразила страна производитель   это Бельгия  Бельгийцы великолепно сняли мультик про интриги в Букингемском дворце  Мультик просто отпадный  такая красивая картинка и такой незамысловатый сюжет про королевские интриги среди собак корги  Мне очень понравилось изображение Трампа  Его великолепная фраза   Сделка века   Мне очень понравилась девочка корги Трампа  Она очень по американски независима и сама выбирает себе самцов корги      Режиссёры Винсент Кестелут и Бен Стассен сделали мультик про любовь  Просто  что любви не помешают интриги при дворе или на улицах Лондона  Корги Рекс  его озвучивает Сергей Смирнов  по королевски самовлюблённая собака  которая ищет внимания королевы  Бельгия сделала мультик про самовлюблённость при дворе и то  что любовь всё может поменять  Любовь важна и среди людей  и среди их домашних животных   Я восхищаюсь тем  как показали Трампа бельгийские аниматоры  У Трампа эмансипированная корги  а у Рекса жертвенность и отвага стоят в приоритете  Законы улиц Лондона выражены во фразе   Бойцовский клуб      Рекс   настоящий королевский пёс  который вырос в любви  Что ему выбрать   или королевский двор  или бродячую красотку  Ответ мы получим в конце мультика  Букингемский дворец   это символ британского величия  расположения королевы и королевского достатка  Любовь и достаток   это очень любимая тема европейских киношников     Многие скажут  что собаки окружённые любовью королевы начинают с жиру беситься  Но всем покажет своё королевское  Я  корги Рекс      8 из 10                             
184,Королевский корги,1375579,24 марта 2019 | 21:34,0,К данному мультику привлек внимание хайп вокруг переноса премьеры      На самом деле эти события были интереснее самого мультфильма  он вышел совершенно серым и не запоминающимся  Анимация на среднем уровне  сцены просты до безобразия                  В целом имеем абсолютно     5 из 10                             
185,Королевский корги,23616,24 марта 2019 | 10:24,1,Из плюсов выделю сразу  ярко  интересный сюжет  позитив  поучительно  хозяева корги   известные миру личности     В общем то фразой из мультика  Здесь не дворец  но всё к лучшему  можно и описать весь фильм  Произносит её сокамерник главного героя  который попадает в передел  Ему приходится бежать из дворца на обычную мостовую  Казалось бы  всё пропало  Но оказывается  что розовые очки не всегда нужны  И правда  жить с королевой скучно  а вот оторваться на воле здорово  Достаточно обычный сюжет   блатной питомец оказывается на улице  Это мы видели 100 тыс раз  но здесь показано как то всё по новому  То ли герои мультика настолько милые  то ли ситуации для них оригинальные   но фильм смотрится на одном дыхании      Сюжет мультфильма показывает и верную дружбу  и взаимовыручку  и любовь  Кстати  про любовь в некоторых местах показали так  что лучше бы детки в зале этого не видели  Загнивающий Запад  Вроде ничего особенного  но вопросы остались  А мультфильм все таки детский     Понравилось  как потом повернули сюжет  зло не было наказано злом же  но и безнаказанности за свои действия пёс Чарли не получил  красиво  сделали  молодцы  да ещё и с юмором     Кстати  юмор присутствует в больших количествах  и он понятен и взрослым  и детям  Это несомненный плюс фильма  Взять хотя бы сцену с чисткой зубов  Ну  и там  где пёс понтуется  что он на кружках и брелках      Ну  а от корги детки теперь вообще в восторге  Потрясающая порода собак  Если бы у нас не было уже старой доброй овчарки в доме  точно взяли бы маленькую корги      Со своей  взрослой точки зрения я оценивают этот мультфильм на отлично  а с детской   прибавляю маленький минус  исходя из всего того  о чем написала выше      9 из 10                             
186,Королевский корги,1651339,22 марта 2019 | 20:21,0,Бельгийский анимационный фильм еще до выхода в российский прокат успел оказаться в центре скандала  что только подогрело интерес зрителей  Тем не менее  Королевский корги   вышедший на экраны 21 марта  оказался больше разочаровывающим  чем впечатляющим  Что же пошло не так в этой мультипликационной картине     Собаки породы корги получили славу самых любимых питомцев королевы Елизаветы II   это и стало идеей для новой детской кинокартины  Режиссеры Бен Стассен и Винсент Кестелут сняли анимационный фильм  который рассказывает о домашнем любимце Рексе  потерявшемся на улицах Лондона  Своенравному щенку предстоит столкнуться с реальной жизнью вне королевского дворца и найти дорогу к своей хозяйке  Для достижения цели Рексу придется преодолеть множество испытаний  которые помогут ему не только разобраться в себе  но и найти любовь     Еще не появилось ощущение  что вы это где то видели  В целом  это действительно классический  я бы даже сказала  несколько банальный сценарий для кинокартины  Сюжетные линии отчасти напоминают всем известные мультфильмы  Все псы попадают в рай  и  Леди и Бродяга   Не стоит забывать и об анимационной комедии  Тайная жизнь домашних животных   которая явно легла в основу картины о корги  Эти фильмы объединят желание автора показать полное испытаний путешествие питомцев вне родных стен дома и их внутренние изменения  возникающие в процессе этого нелегкого пути     Также параллель можно провести между мультфильмом  Королевским корги  и фильмом  Путь домой   который был основан на реальной истории  описанной в одноименной книге  Обе картины имеют сюжет  где акцент делается на нелегком пути  который предстоит пройти питомцу  чтобы вернуться к хозяину  Однако  Королевский корги  все таки более добрый и комедийный  нежели трогательный и местами жестокий  Путь домой      Создатели анимационного фильма практически не приложили никаких усилий  чтобы сделать картину по настоящему уникальной и интересной не только визуальной составляющей  но и сценарной  Главный герой не проходит никакого пути от наглого пса до добродушного животного   в какой то момент мультфильма он просто меняется безо всяких объяснений  Все диалоги недостаточно проработанные  а в некоторых моментах  как я думаю  совсем не понятные для детей  на которых и рассчитан данный мультфильм  Например  присутствуют сомнительные фразы вроде  подцепи кобелька   которые не предназначены для восприимчивого шестилетнего ребенка     Стоит отметить  что в мультфильме присутствует множество отсылок  Вряд ли шестилетний ребенок может узнать упоминаемый фильм  Бойцовский клуб  или тренировку Рокки  даже присутствующее в картине сравнение героини с Китнисс Эвердин из  Голодных игр  может показаться ему незнакомым  Однако такой перенос человеческих качеств на животных выполнен удачен  А сатирическое изображение реально существующих личностей  вроде президента США Дональда Трампа и его семьи  возможно  позабавит детей  По крайней мере  все упомянутые вещи выглядят уместно  но все же от сюжетной банальности не спасают     Заметно  что создатели пытались больше удивить не сюжетными линиями  а техническими особенностями  Графике действительно было уделено очень много внимания  что не дало полностью загубить мультфильм  Динамика на визуальном уровне потрясающая   яркая  но ненавязчивая  Своим появлением она обязана отличной прорисовке деталей  которые создают целостность картинки  Аниматоры действительно постарались  поэтому даже эпизоды без диалогов захватывают внимание  Пожалуй  это главный плюс анимационной картины     А ведь  Королевский корги  имел достаточно высокий рейтинг ожидания отчасти благодаря истории  связанной с переносом премьерной даты  Мультфильм должен был выйти еще 7 марта  но из за начала показа российской картины  Гурвинет  Волшебная игра  Минкульт решил отложить премьеру бельгийской новинки  тем самым поддерживая отечественный кинематограф  Взбунтовавшиеся владельцы некоторых кинотеатров отказались от показа русского мультфильма  поэтому прибыли он принес мало  А многообещающий  Королевский корги   который должен был составить нашему мультфильму неплохую конкуренцию  не оправдал возложенных надежд     Так как мультфильм  как уже было сказано  рассчитан на детей  визуальная часть их точно впечатлит  как и весь мультфильм в целом  Но вот запомнится ли и захочется ли его пересматривать  Вряд ли  Таких картин в современном мире предостаточно и ребенок точно может найти что то лучшее  как минимум  с более захватывающим сюжетом и уникальными персонажами     Как коммерческая картина  Королевский корги  точно оправдал себя  потому что уже собрал в прокате немало денег  Сценарная часть картины явно неудачная  зато визуализация выполнена на высоком уровне  Все герои фильма недостаточно убедительны  а их диалоги  в которых присутствует примитивный юмор  совершенно не впечатляют  Заметным промахом анимационной картины являются и некоторые сюжетные нестыковки  которые  может быть  ребенок и не заметит  К тому же вас точно не покинет ощущение  что вы уже это видели  из за наличия штампованных сцен  Однако стоит ли смотреть совершенно обычный мультфильм  который не блещет оригинальностью  решать только вам                              
